# Block Model base.csv
#   exported from Leapfrog Geo
#   encoding: UTF-8
#   rotation type: Leapfrog
#   azimuth: 0 degrees (rotate clockwise around the Z axis when looking down)
#   dip: 0 degrees (then rotate around the X' axis down from the horizontal plane)
#   pitch: 0 degrees (then rotate clockwise around the Z'' axis when looking down)
#   block size: 1000 1000 1000
#   size in blocks: 79 58 4 = 18328
#   minimum centroid: 286608.2957 5068732.802452875 -1600
#   maximum centroid: 364608.2957 5125732.802452875 1400
#   minimum corner: 286108.2957 5068232.802452875 -2100
#   maximum corner: 365108.2957 5126232.802452875 1900
Id,X,Y,Z,dX,dY,dZ,Tough react test on 12/3/2025
7823,288608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7824,289608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7825,290608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7826,291608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7827,292608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7828,293608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7829,294608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7830,295608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7831,296608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7832,297608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7833,298608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7834,299608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7835,300608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7836,301608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7837,302608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7838,303608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7839,304608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7840,305608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7841,306608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7842,307608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7843,308608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7844,309608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7845,310608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7846,311608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7847,312608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7848,313608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7849,314608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7850,315608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7851,316608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7852,317608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7853,318608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7854,319608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7855,320608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7856,321608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7857,322608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7858,323608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7859,324608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7860,325608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7861,326608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7862,327608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7863,328608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7864,329608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7865,330608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7866,331608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7867,332608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7868,333608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7869,334608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7870,335608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7871,336608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7872,337608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7873,338608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7874,339608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7875,340608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7876,341608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7877,342608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7878,343608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7879,344608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7880,345608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7881,346608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7882,347608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7883,348608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7884,349608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7885,350608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7886,351608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7887,352608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7888,353608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7889,354608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7890,355608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7891,356608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7892,357608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7893,358608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7894,359608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7895,360608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7896,361608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7897,362608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7898,363608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7899,364608.2957,5109732.802452875,-600,1000,1000,1000,OUT
7900,286608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7901,287608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7902,288608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7903,289608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7904,290608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7905,291608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7906,292608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7907,293608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7908,294608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7909,295608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7910,296608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7911,297608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7912,298608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7913,299608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7914,300608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7915,301608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7916,302608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7917,303608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7918,304608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7919,305608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7920,306608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7921,307608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7922,308608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7923,309608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7924,310608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7925,311608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7926,312608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7927,313608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7928,314608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7929,315608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7930,316608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7931,317608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7932,318608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7933,319608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7934,320608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7935,321608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7936,322608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7937,323608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7938,324608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7939,325608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7940,326608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7941,327608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7942,328608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7943,329608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7944,330608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7945,331608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7946,332608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7947,333608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7948,334608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7949,335608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7950,336608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7951,337608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7952,338608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7953,339608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7954,340608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7955,341608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7956,342608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7957,343608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7958,344608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7959,345608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7960,346608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7961,347608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7962,348608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7963,349608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7964,350608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7965,351608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7966,352608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7967,353608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7968,354608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7969,355608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7970,356608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7971,357608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7972,358608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7973,359608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7974,360608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7975,361608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7976,362608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7977,363608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7978,364608.2957,5110732.802452875,-600,1000,1000,1000,OUT
7979,286608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7980,287608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7981,288608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7982,289608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7983,290608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7984,291608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7985,292608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7986,293608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7987,294608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7988,295608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7989,296608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7990,297608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7991,298608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7992,299608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7993,300608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7994,301608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7995,302608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7996,303608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7997,304608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7998,305608.2957,5111732.802452875,-600,1000,1000,1000,OUT
7999,306608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8000,307608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8001,308608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8002,309608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8003,310608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8004,311608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8005,312608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8006,313608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8007,314608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8008,315608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8009,316608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8010,317608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8011,318608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8012,319608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8013,320608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8014,321608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8015,322608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8016,323608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8017,324608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8018,325608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8019,326608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8020,327608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8021,328608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8022,329608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8023,330608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8024,331608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8025,332608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8026,333608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8027,334608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8028,335608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8029,336608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8030,337608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8031,338608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8032,339608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8033,340608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8034,341608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8035,342608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8036,343608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8037,344608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8038,345608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8039,346608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8040,347608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8041,348608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8042,349608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8043,350608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8044,351608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8045,352608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8046,353608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8047,354608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8048,355608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8049,356608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8050,357608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8051,358608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8052,359608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8053,360608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8054,361608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8055,362608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8056,363608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8057,364608.2957,5111732.802452875,-600,1000,1000,1000,OUT
8058,286608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8059,287608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8060,288608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8061,289608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8062,290608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8063,291608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8064,292608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8065,293608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8066,294608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8067,295608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8068,296608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8069,297608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8070,298608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8071,299608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8072,300608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8073,301608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8074,302608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8075,303608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8076,304608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8077,305608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8078,306608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8079,307608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8080,308608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8081,309608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8082,310608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8083,311608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8084,312608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8085,313608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8086,314608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8087,315608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8088,316608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8089,317608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8090,318608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8091,319608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8092,320608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8093,321608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8094,322608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8095,323608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8096,324608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8097,325608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8098,326608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8099,327608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8100,328608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8101,329608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8102,330608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8103,331608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8104,332608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8105,333608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8106,334608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8107,335608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8108,336608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8109,337608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8110,338608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8111,339608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8112,340608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8113,341608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8114,342608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8115,343608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8116,344608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8117,345608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8118,346608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8119,347608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8120,348608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8121,349608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8122,350608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8123,351608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8124,352608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8125,353608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8126,354608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8127,355608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8128,356608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8129,357608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8130,358608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8131,359608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8132,360608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8133,361608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8134,362608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8135,363608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8136,364608.2957,5112732.802452875,-600,1000,1000,1000,OUT
8137,286608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8138,287608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8139,288608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8140,289608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8141,290608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8142,291608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8143,292608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8144,293608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8145,294608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8146,295608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8147,296608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8148,297608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8149,298608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8150,299608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8151,300608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8152,301608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8153,302608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8154,303608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8155,304608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8156,305608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8157,306608.2957,5113732.802452875,-600,1000,1000,1000,OUT
8158,307608.2957,5113732.802452875,-600,1000,1000,1000,OUT
